TIMESTAMP: 6, UE_ID: 9, CELL_SOURCE_ID: 11, CELL_TARGET_ID: 2, RSRP_SOURCE: -93.59, RSRP_TARGET: -73.42, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 2.32, SINR_TARGET: 38.55, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 7, UE_ID: 273, CELL_SOURCE_ID: 17, CELL_TARGET_ID: 1, RSRP_SOURCE: -106.52, RSRP_TARGET: -70.48, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -11.12, SINR_TARGET: 39.72, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 0
TIMESTAMP: 8, UE_ID: 18, CELL_SOURCE_ID: 17, CELL_TARGET_ID: 1, RSRP_SOURCE: -74.68, RSRP_TARGET: -42.63, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 19.13, SINR_TARGET: 65.95, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 8, UE_ID: 69, CELL_SOURCE_ID: 17, CELL_TARGET_ID: 1, RSRP_SOURCE: -89.88, RSRP_TARGET: -66.24, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 5.83, SINR_TARGET: 48.67, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 8, UE_ID: 124, CELL_SOURCE_ID: 17, CELL_TARGET_ID: 1, RSRP_SOURCE: -99.84, RSRP_TARGET: -73.53, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -1.03, SINR_TARGET: 33.84, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 8, UE_ID: 140, CELL_SOURCE_ID: 17, CELL_TARGET_ID: 1, RSRP_SOURCE: -95.67, RSRP_TARGET: -67.59, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 2.62, SINR_TARGET: 41.10, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 8, UE_ID: 144, CELL_SOURCE_ID: 17, CELL_TARGET_ID: 1, RSRP_SOURCE: -79.91, RSRP_TARGET: -70.62, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 16.83, SINR_TARGET: 41.74, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 8, UE_ID: 172, CELL_SOURCE_ID: 2, CELL_TARGET_ID: 1, RSRP_SOURCE: -104.85, RSRP_TARGET: -55.70, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 0.92, SINR_TARGET: 54.56, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 8, UE_ID: 214, CELL_SOURCE_ID: 17, CELL_TARGET_ID: 1, RSRP_SOURCE: -106.21, RSRP_TARGET: -74.43, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -9.05, SINR_TARGET: 37.00, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 8, UE_ID: 223, CELL_SOURCE_ID: 17, CELL_TARGET_ID: 1, RSRP_SOURCE: -106.43, RSRP_TARGET: -67.00, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -7.30, SINR_TARGET: 41.22, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 8, UE_ID: 228, CELL_SOURCE_ID: 17, CELL_TARGET_ID: 1, RSRP_SOURCE: -75.32, RSRP_TARGET: -66.46, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 23.28, SINR_TARGET: 47.77, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 8, UE_ID: 249, CELL_SOURCE_ID: 2, CELL_TARGET_ID: 1, RSRP_SOURCE: -103.93, RSRP_TARGET: -65.65, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 2.17, SINR_TARGET: 44.13, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 8, UE_ID: 250, CELL_SOURCE_ID: 10, CELL_TARGET_ID: 1, RSRP_SOURCE: -94.00, RSRP_TARGET: -82.89, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 14.84, SINR_TARGET: 25.36, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 8, UE_ID: 255, CELL_SOURCE_ID: 2, CELL_TARGET_ID: 1, RSRP_SOURCE: -88.39, RSRP_TARGET: -46.49, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 16.15, SINR_TARGET: 65.33, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 8, UE_ID: 267, CELL_SOURCE_ID: 17, CELL_TARGET_ID: 1, RSRP_SOURCE: -98.71, RSRP_TARGET: -51.94, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 1.15, SINR_TARGET: 57.80, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 8, UE_ID: 275, CELL_SOURCE_ID: 6, CELL_TARGET_ID: 1, RSRP_SOURCE: -98.92, RSRP_TARGET: -76.45, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 8.76, SINR_TARGET: 33.88, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 9, UE_ID: 245, CELL_SOURCE_ID: 6, CELL_TARGET_ID: 1, RSRP_SOURCE: -80.12, RSRP_TARGET: -67.90, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 31.76, SINR_TARGET: 41.85, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 10, UE_ID: 105, CELL_SOURCE_ID: 21, CELL_TARGET_ID: 1, RSRP_SOURCE: -46.50, RSRP_TARGET: -38.21, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 62.53, SINR_TARGET: 73.92, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 11, UE_ID: 43, CELL_SOURCE_ID: 10, CELL_TARGET_ID: 5, RSRP_SOURCE: -102.06, RSRP_TARGET: -73.62, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -4.34, SINR_TARGET: 34.67, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 12, UE_ID: 111, CELL_SOURCE_ID: 1, CELL_TARGET_ID: 2, RSRP_SOURCE: -46.87, RSRP_TARGET: -22.08, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 60.37, SINR_TARGET: 85.05, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 12, UE_ID: 172, CELL_SOURCE_ID: 1, CELL_TARGET_ID: 2, RSRP_SOURCE: -65.77, RSRP_TARGET: -39.41, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 44.00, SINR_TARGET: 71.29, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 12, UE_ID: 243, CELL_SOURCE_ID: 1, CELL_TARGET_ID: 2, RSRP_SOURCE: -51.57, RSRP_TARGET: -24.63, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 59.95, SINR_TARGET: 85.78, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 12, UE_ID: 265, CELL_SOURCE_ID: 1, CELL_TARGET_ID: 2, RSRP_SOURCE: -80.33, RSRP_TARGET: -59.50, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 29.90, SINR_TARGET: 50.54, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 12, UE_ID: 278, CELL_SOURCE_ID: 1, CELL_TARGET_ID: 2, RSRP_SOURCE: -58.18, RSRP_TARGET: -32.77, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 54.38, SINR_TARGET: 78.62, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 12, UE_ID: 290, CELL_SOURCE_ID: 1, CELL_TARGET_ID: 2, RSRP_SOURCE: -86.55, RSRP_TARGET: -61.26, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 25.69, SINR_TARGET: 48.44, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 13, UE_ID: 297, CELL_SOURCE_ID: 19, CELL_TARGET_ID: 2, RSRP_SOURCE: -98.50, RSRP_TARGET: -81.15, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 9.95, SINR_TARGET: 26.37, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 0
TIMESTAMP: 15, UE_ID: 47, CELL_SOURCE_ID: 21, CELL_TARGET_ID: 3, RSRP_SOURCE: -88.47, RSRP_TARGET: -71.54, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 8.99, SINR_TARGET: 40.57, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 15, UE_ID: 99, CELL_SOURCE_ID: 21, CELL_TARGET_ID: 3, RSRP_SOURCE: -96.82, RSRP_TARGET: -69.87, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 3.27, SINR_TARGET: 39.58, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 15, UE_ID: 103, CELL_SOURCE_ID: 2, CELL_TARGET_ID: 1, RSRP_SOURCE: -108.11, RSRP_TARGET: -82.61, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -8.07, SINR_TARGET: 26.25, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 0
TIMESTAMP: 15, UE_ID: 106, CELL_SOURCE_ID: 21, CELL_TARGET_ID: 3, RSRP_SOURCE: -99.63, RSRP_TARGET: -71.57, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 0.95, SINR_TARGET: 39.66, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 15, UE_ID: 119, CELL_SOURCE_ID: 21, CELL_TARGET_ID: 3, RSRP_SOURCE: -90.34, RSRP_TARGET: -71.69, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 5.43, SINR_TARGET: 36.51, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 15, UE_ID: 172, CELL_SOURCE_ID: 2, CELL_TARGET_ID: 1, RSRP_SOURCE: -108.99, RSRP_TARGET: -86.56, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -11.69, SINR_TARGET: 23.11, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 15, UE_ID: 265, CELL_SOURCE_ID: 2, CELL_TARGET_ID: 1, RSRP_SOURCE: -91.56, RSRP_TARGET: -72.85, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 7.82, SINR_TARGET: 34.75, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 0
TIMESTAMP: 15, UE_ID: 269, CELL_SOURCE_ID: 6, CELL_TARGET_ID: 3, RSRP_SOURCE: -91.59, RSRP_TARGET: -77.60, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 19.99, SINR_TARGET: 29.51, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 15, UE_ID: 282, CELL_SOURCE_ID: 6, CELL_TARGET_ID: 3, RSRP_SOURCE: -89.56, RSRP_TARGET: -74.24, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 19.19, SINR_TARGET: 38.37, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 16, UE_ID: 111, CELL_SOURCE_ID: 2, CELL_TARGET_ID: 1, RSRP_SOURCE: -82.17, RSRP_TARGET: -31.22, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 15.11, SINR_TARGET: 77.58, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 16, UE_ID: 113, CELL_SOURCE_ID: 18, CELL_TARGET_ID: 1, RSRP_SOURCE: -84.23, RSRP_TARGET: -42.78, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 14.76, SINR_TARGET: 68.47, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 16, UE_ID: 193, CELL_SOURCE_ID: 18, CELL_TARGET_ID: 1, RSRP_SOURCE: -87.32, RSRP_TARGET: -47.26, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 9.68, SINR_TARGET: 65.47, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 16, UE_ID: 251, CELL_SOURCE_ID: 18, CELL_TARGET_ID: 1, RSRP_SOURCE: -100.72, RSRP_TARGET: -56.58, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -2.89, SINR_TARGET: 56.08, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 16, UE_ID: 278, CELL_SOURCE_ID: 2, CELL_TARGET_ID: 1, RSRP_SOURCE: -90.10, RSRP_TARGET: -40.00, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 5.26, SINR_TARGET: 66.42, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 17, UE_ID: 77, CELL_SOURCE_ID: 12, CELL_TARGET_ID: 1, RSRP_SOURCE: -87.41, RSRP_TARGET: -78.64, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 24.69, SINR_TARGET: 32.55, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 17, UE_ID: 103, CELL_SOURCE_ID: 2, CELL_TARGET_ID: 1, RSRP_SOURCE: -59.99, RSRP_TARGET: -41.48, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 50.41, SINR_TARGET: 68.36, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 17, UE_ID: 255, CELL_SOURCE_ID: 9, CELL_TARGET_ID: 1, RSRP_SOURCE: -94.92, RSRP_TARGET: -85.69, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 17.67, SINR_TARGET: 23.51, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 18, UE_ID: 254, CELL_SOURCE_ID: 21, CELL_TARGET_ID: 1, RSRP_SOURCE: -92.06, RSRP_TARGET: -80.92, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 1.95, SINR_TARGET: 27.98, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 19, UE_ID: 241, CELL_SOURCE_ID: 14, CELL_TARGET_ID: 1, RSRP_SOURCE: -100.41, RSRP_TARGET: -50.87, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -3.14, SINR_TARGET: 57.05, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 0
TIMESTAMP: 20, UE_ID: 254, CELL_SOURCE_ID: 1, CELL_TARGET_ID: 3, RSRP_SOURCE: -98.32, RSRP_TARGET: -73.90, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 9.81, SINR_TARGET: 39.17, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 0
TIMESTAMP: 21, UE_ID: 41, CELL_SOURCE_ID: 20, CELL_TARGET_ID: 1, RSRP_SOURCE: -79.54, RSRP_TARGET: -62.11, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 18.43, SINR_TARGET: 45.81, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 21, UE_ID: 119, CELL_SOURCE_ID: 3, CELL_TARGET_ID: 1, RSRP_SOURCE: -83.09, RSRP_TARGET: -68.30, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 27.78, SINR_TARGET: 37.97, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 0
TIMESTAMP: 21, UE_ID: 241, CELL_SOURCE_ID: 14, CELL_TARGET_ID: 1, RSRP_SOURCE: -60.68, RSRP_TARGET: -45.02, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 48.13, SINR_TARGET: 67.33, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 21, UE_ID: 243, CELL_SOURCE_ID: 2, CELL_TARGET_ID: 1, RSRP_SOURCE: -80.50, RSRP_TARGET: -29.67, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 14.86, SINR_TARGET: 78.74, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 21, UE_ID: 287, CELL_SOURCE_ID: 15, CELL_TARGET_ID: 1, RSRP_SOURCE: -85.97, RSRP_TARGET: -43.90, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 11.15, SINR_TARGET: 62.27, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 21, UE_ID: 292, CELL_SOURCE_ID: 1, CELL_TARGET_ID: 7, RSRP_SOURCE: -87.50, RSRP_TARGET: -73.51, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 20.66, SINR_TARGET: 37.93, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 21, UE_ID: 294, CELL_SOURCE_ID: 6, CELL_TARGET_ID: 1, RSRP_SOURCE: -89.22, RSRP_TARGET: -79.60, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 20.12, SINR_TARGET: 26.92, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 0
TIMESTAMP: 22, UE_ID: 22, CELL_SOURCE_ID: 19, CELL_TARGET_ID: 2, RSRP_SOURCE: -80.87, RSRP_TARGET: -67.59, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 16.34, SINR_TARGET: 42.15, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 0
TIMESTAMP: 22, UE_ID: 28, CELL_SOURCE_ID: 19, CELL_TARGET_ID: 2, RSRP_SOURCE: -104.81, RSRP_TARGET: -75.89, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -7.58, SINR_TARGET: 34.35, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 0
TIMESTAMP: 22, UE_ID: 39, CELL_SOURCE_ID: 19, CELL_TARGET_ID: 2, RSRP_SOURCE: -90.67, RSRP_TARGET: -67.17, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 6.23, SINR_TARGET: 45.00, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 22, UE_ID: 57, CELL_SOURCE_ID: 19, CELL_TARGET_ID: 2, RSRP_SOURCE: -99.59, RSRP_TARGET: -65.58, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -2.41, SINR_TARGET: 46.04, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 0
TIMESTAMP: 22, UE_ID: 70, CELL_SOURCE_ID: 19, CELL_TARGET_ID: 2, RSRP_SOURCE: -85.54, RSRP_TARGET: -69.86, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 11.00, SINR_TARGET: 37.58, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 22, UE_ID: 73, CELL_SOURCE_ID: 19, CELL_TARGET_ID: 2, RSRP_SOURCE: -87.38, RSRP_TARGET: -71.46, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 14.04, SINR_TARGET: 39.73, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 0
TIMESTAMP: 22, UE_ID: 82, CELL_SOURCE_ID: 19, CELL_TARGET_ID: 2, RSRP_SOURCE: -88.13, RSRP_TARGET: -78.79, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 8.52, SINR_TARGET: 28.74, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 0
TIMESTAMP: 22, UE_ID: 121, CELL_SOURCE_ID: 19, CELL_TARGET_ID: 2, RSRP_SOURCE: -97.38, RSRP_TARGET: -78.75, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 2.39, SINR_TARGET: 33.39, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 0
TIMESTAMP: 22, UE_ID: 134, CELL_SOURCE_ID: 19, CELL_TARGET_ID: 2, RSRP_SOURCE: -90.94, RSRP_TARGET: -68.48, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 7.44, SINR_TARGET: 38.55, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 0
TIMESTAMP: 22, UE_ID: 135, CELL_SOURCE_ID: 19, CELL_TARGET_ID: 2, RSRP_SOURCE: -78.97, RSRP_TARGET: -68.21, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 21.42, SINR_TARGET: 40.12, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 22, UE_ID: 161, CELL_SOURCE_ID: 19, CELL_TARGET_ID: 2, RSRP_SOURCE: -80.08, RSRP_TARGET: -63.74, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 16.24, SINR_TARGET: 46.00, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
