TIMESTAMP: 6, UE_ID: 191, CELL_SOURCE_ID: 2, CELL_TARGET_ID: 3, RSRP_SOURCE: -102.56, RSRP_TARGET: -91.19, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 6.97, SINR_TARGET: 21.55, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 10, UE_ID: 205, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -83.54, RSRP_TARGET: -77.53, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 29.23, SINR_TARGET: 31.36, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 10, UE_ID: 220, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -61.25, RSRP_TARGET: -57.14, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 50.49, SINR_TARGET: 52.53, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 10, UE_ID: 227, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -72.93, RSRP_TARGET: -66.57, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 39.49, SINR_TARGET: 47.21, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 10, UE_ID: 237, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -70.84, RSRP_TARGET: -66.81, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 37.03, SINR_TARGET: 42.33, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 10, UE_ID: 258, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -77.04, RSRP_TARGET: -72.90, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 34.73, SINR_TARGET: 37.75, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 10, UE_ID: 267, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -61.55, RSRP_TARGET: -54.08, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 48.54, SINR_TARGET: 56.22, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 10, UE_ID: 300, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -60.23, RSRP_TARGET: -55.17, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 49.25, SINR_TARGET: 51.88, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 11, UE_ID: 60, CELL_SOURCE_ID: 3, CELL_TARGET_ID: 4, RSRP_SOURCE: -106.82, RSRP_TARGET: -80.15, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -12.08, SINR_TARGET: 31.52, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 11, UE_ID: 114, CELL_SOURCE_ID: 3, CELL_TARGET_ID: 4, RSRP_SOURCE: -103.52, RSRP_TARGET: -74.61, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -6.19, SINR_TARGET: 34.65, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 12, UE_ID: 32, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -86.57, RSRP_TARGET: -72.81, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 25.24, SINR_TARGET: 39.27, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 12, UE_ID: 58, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -89.28, RSRP_TARGET: -68.93, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 22.49, SINR_TARGET: 41.72, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 12, UE_ID: 155, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -96.07, RSRP_TARGET: -75.15, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 16.28, SINR_TARGET: 35.00, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 13, UE_ID: 7, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -71.78, RSRP_TARGET: -67.29, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 40.26, SINR_TARGET: 44.25, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 13, UE_ID: 9, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -96.60, RSRP_TARGET: -93.37, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 10.54, SINR_TARGET: 13.86, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 13, UE_ID: 11, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -93.80, RSRP_TARGET: -90.51, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 15.67, SINR_TARGET: 16.88, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 13, UE_ID: 67, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -95.98, RSRP_TARGET: -91.18, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 13.79, SINR_TARGET: 20.63, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 13, UE_ID: 107, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -65.33, RSRP_TARGET: -62.29, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 42.56, SINR_TARGET: 49.21, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 0
TIMESTAMP: 13, UE_ID: 123, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -98.09, RSRP_TARGET: -94.78, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 14.00, SINR_TARGET: 12.55, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 13, UE_ID: 127, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -100.58, RSRP_TARGET: -93.42, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 10.74, SINR_TARGET: 17.85, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 13, UE_ID: 178, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -98.55, RSRP_TARGET: -94.64, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 12.37, SINR_TARGET: 14.17, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 13, UE_ID: 184, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 6, RSRP_SOURCE: -98.02, RSRP_TARGET: -93.42, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 8.75, SINR_TARGET: 16.40, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 13, UE_ID: 203, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 6, RSRP_SOURCE: -100.05, RSRP_TARGET: -94.62, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 7.26, SINR_TARGET: 16.96, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 13, UE_ID: 211, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -97.49, RSRP_TARGET: -93.02, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 12.20, SINR_TARGET: 20.14, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 13, UE_ID: 214, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -102.56, RSRP_TARGET: -93.76, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 8.57, SINR_TARGET: 17.00, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 13, UE_ID: 224, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -96.64, RSRP_TARGET: -93.22, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 11.57, SINR_TARGET: 15.68, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 13, UE_ID: 234, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -76.47, RSRP_TARGET: -73.30, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 32.29, SINR_TARGET: 38.70, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 13, UE_ID: 236, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 5, RSRP_SOURCE: -99.16, RSRP_TARGET: -90.81, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 13.18, SINR_TARGET: 21.97, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 13, UE_ID: 241, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -72.43, RSRP_TARGET: -69.11, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 38.01, SINR_TARGET: 44.71, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 13, UE_ID: 244, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 5, RSRP_SOURCE: -97.94, RSRP_TARGET: -93.49, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 12.57, SINR_TARGET: 20.58, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 13, UE_ID: 249, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 5, RSRP_SOURCE: -100.86, RSRP_TARGET: -94.65, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 9.72, SINR_TARGET: 11.48, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 13, UE_ID: 255, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 5, RSRP_SOURCE: -104.19, RSRP_TARGET: -94.37, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 4.33, SINR_TARGET: 19.59, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 13, UE_ID: 275, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 5, RSRP_SOURCE: -104.99, RSRP_TARGET: -94.88, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 4.94, SINR_TARGET: 12.60, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 13, UE_ID: 279, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 5, RSRP_SOURCE: -96.29, RSRP_TARGET: -91.72, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 13.34, SINR_TARGET: 18.50, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 13, UE_ID: 291, CELL_SOURCE_ID: 3, CELL_TARGET_ID: 5, RSRP_SOURCE: -97.42, RSRP_TARGET: -93.38, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 15.25, SINR_TARGET: 17.01, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 15, UE_ID: 10, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -97.42, RSRP_TARGET: -81.36, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 15.75, SINR_TARGET: 28.04, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 15, UE_ID: 13, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -97.73, RSRP_TARGET: -86.22, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 13.04, SINR_TARGET: 22.45, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 15, UE_ID: 16, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -105.28, RSRP_TARGET: -89.18, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 6.22, SINR_TARGET: 19.96, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 15, UE_ID: 20, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -102.40, RSRP_TARGET: -88.19, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 5.59, SINR_TARGET: 21.30, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 15, UE_ID: 28, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -93.76, RSRP_TARGET: -78.00, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 15.57, SINR_TARGET: 32.84, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 15, UE_ID: 40, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -99.09, RSRP_TARGET: -83.62, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 14.73, SINR_TARGET: 25.73, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 15, UE_ID: 47, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -104.89, RSRP_TARGET: -91.92, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 4.52, SINR_TARGET: 20.19, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 15, UE_ID: 60, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -102.74, RSRP_TARGET: -87.82, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 6.54, SINR_TARGET: 21.21, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 15, UE_ID: 70, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -91.20, RSRP_TARGET: -78.32, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 17.57, SINR_TARGET: 31.11, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 15, UE_ID: 96, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -94.12, RSRP_TARGET: -77.94, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 18.44, SINR_TARGET: 29.58, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 15, UE_ID: 97, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -106.51, RSRP_TARGET: -91.74, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 5.35, SINR_TARGET: 20.82, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
TIMESTAMP: 15, UE_ID: 99, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 3, RSRP_SOURCE: -107.48, RSRP_TARGET: -89.46, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 2.93, SINR_TARGET: 19.98, TIME_TO_TRIGGER: 0.04, A3_OFFSET: 3.00, HOF: 1
