TIMESTAMP: 8, UE_ID: 256, CELL_SOURCE_ID: 21, CELL_TARGET_ID: 19, RSRP_SOURCE: -97.17, RSRP_TARGET: -87.93, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 3.88, SINR_TARGET: 9.98, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 0
TIMESTAMP: 10, UE_ID: 59, CELL_SOURCE_ID: 18, CELL_TARGET_ID: 16, RSRP_SOURCE: -77.60, RSRP_TARGET: -68.36, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 23.45, SINR_TARGET: 29.55, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 0
TIMESTAMP: 10, UE_ID: 62, CELL_SOURCE_ID: 15, CELL_TARGET_ID: 13, RSRP_SOURCE: -107.52, RSRP_TARGET: -98.29, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -6.48, SINR_TARGET: -0.38, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 0
TIMESTAMP: 10, UE_ID: 68, CELL_SOURCE_ID: 9, CELL_TARGET_ID: 7, RSRP_SOURCE: -66.53, RSRP_TARGET: -57.29, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 34.52, SINR_TARGET: 40.62, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 0
TIMESTAMP: 10, UE_ID: 74, CELL_SOURCE_ID: 3, CELL_TARGET_ID: 1, RSRP_SOURCE: -105.48, RSRP_TARGET: -96.24, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -4.43, SINR_TARGET: 1.66, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 0
TIMESTAMP: 14, UE_ID: 219, CELL_SOURCE_ID: 3, CELL_TARGET_ID: 2, RSRP_SOURCE: -104.12, RSRP_TARGET: -95.87, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -4.94, SINR_TARGET: -0.11, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 0
TIMESTAMP: 14, UE_ID: 231, CELL_SOURCE_ID: 11, CELL_TARGET_ID: 10, RSRP_SOURCE: -100.86, RSRP_TARGET: -92.15, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -3.56, SINR_TARGET: 5.56, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 0
TIMESTAMP: 16, UE_ID: 40, CELL_SOURCE_ID: 2, CELL_TARGET_ID: 1, RSRP_SOURCE: -106.43, RSRP_TARGET: -97.72, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -9.13, SINR_TARGET: -0.01, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 0
TIMESTAMP: 16, UE_ID: 132, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 5, RSRP_SOURCE: -97.89, RSRP_TARGET: -87.38, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 0.09, SINR_TARGET: 11.40, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 0
TIMESTAMP: 17, UE_ID: 32, CELL_SOURCE_ID: 10, CELL_TARGET_ID: 12, RSRP_SOURCE: -104.38, RSRP_TARGET: -95.53, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -9.27, SINR_TARGET: 3.92, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 0
TIMESTAMP: 17, UE_ID: 189, CELL_SOURCE_ID: 3, CELL_TARGET_ID: 2, RSRP_SOURCE: -103.31, RSRP_TARGET: -95.19, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -4.17, SINR_TARGET: -0.19, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
